parent_a,parent_b,labels_a,labels_b,a_per_class,b_per_class,a_per_task,b_per_task,child_joint,child_per_task,child_task_a,child_task_b,child_per_class,regime,preset,eta,head,type_A,type_B,type_C,type_E,type_D_plus,type_D_minus,norm_ratio_min,norm_ratio_med,norm_ratio_max,typed_frac_mean,layers_analysed,merging_fn,population,core,time_s
09111d7d,88ed44d1,0_7_8,3_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5690000057220459,0.42500004172325134,0.2142,0.3645,0.39566666666666667,0.3333333333333333,"[0.169, null, null, 0.0, null, null, 0.0, 1.0, 0.018, null]",average@0.80@average,average,0.8,average,0.05735127047357886,0.024871071433346003,0.1255078659771317,0.17342946044226284,0.5852636500300217,0.033576681643658866,0.6404279788479492,0.7197498669415224,0.7557757801842491,0.7175611155291285,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.2
09111d7d,88ed44d1,0_7_8,3_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5690000057220459,0.42500004172325134,0.285,0.4261666666666667,0.42433333333333334,0.428,"[0.682, null, null, 0.211, null, null, 0.948, 0.125, 0.466, null]",average@0.80@label,average,0.8,label,0.05735127047357886,0.024871071433346003,0.1255078659771317,0.17342946044226284,0.5852636500300217,0.033576681643658866,0.6404279788479492,0.7197498669415224,0.7557757801842491,0.7175611155291285,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.1
09111d7d,88ed44d1,0_7_8,3_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5690000057220459,0.42500004172325134,0.2106,0.38949999999999996,0.44566666666666666,0.3333333333333333,"[0.157, null, null, 0.0, null, null, 0.0, 1.0, 0.18, null]",single-full@0.80@average,single-full,0.8,average,0.05735127047357886,0.024871071433346003,0.1255078659771317,0.17342946044226284,0.5852636500300217,0.033576681643658866,0.8343911045813636,1.0097636410143276,1.203001285070801,0.7175611155291285,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.1
09111d7d,88ed44d1,0_7_8,3_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5690000057220459,0.42500004172325134,0.2968,0.4141666666666667,0.41733333333333333,0.411,"[0.665, null, null, 0.184, null, null, 0.949, 0.1, 0.487, null]",single-full@0.80@label,single-full,0.8,label,0.05735127047357886,0.024871071433346003,0.1255078659771317,0.17342946044226284,0.5852636500300217,0.033576681643658866,0.8343911045813636,1.0097636410143276,1.203001285070801,0.7175611155291285,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.1
09111d7d,905afff7,0_7_8,3_5_6,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5690000057220459,0.36399999260902405,0.1965,0.514,0.6,0.428,"[0.345, null, null, 0.514, null, 0.0, 0.77, 0.838, 0.617, null]",average@0.80@average,average,0.8,average,0.06320144269976885,0.012221788643394942,0.07959673441042495,0.12528059505440664,0.701418080741032,0.018281358450972788,0.6790309965678095,0.7461686264273233,0.7694691122401659,0.7135184273649782,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.4
09111d7d,905afff7,0_7_8,3_5_6,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5690000057220459,0.36399999260902405,0.32183333333333336,0.43333333333333335,0.492,0.37466666666666665,"[0.636, null, null, 0.141, null, 0.006, 0.977, 0.371, 0.469, null]",average@0.80@label,average,0.8,label,0.06320144269976885,0.012221788643394942,0.07959673441042495,0.12528059505440664,0.701418080741032,0.018281358450972788,0.6790309965678095,0.7461686264273233,0.7694691122401659,0.7135184273649782,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.4
09111d7d,905afff7,0_7_8,3_5_6,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5690000057220459,0.36399999260902405,0.22133333333333333,0.5116666666666667,0.588,0.43533333333333335,"[0.433, null, null, 0.559, null, 0.0, 0.747, 0.768, 0.563, null]",single-full@0.80@average,single-full,0.8,average,0.06320144269976885,0.012221788643394942,0.07959673441042495,0.12528059505440664,0.701418080741032,0.018281358450972788,0.7595546950901888,1.0102724985665192,1.086659102535024,0.7135184273649782,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.4
09111d7d,905afff7,0_7_8,3_5_6,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5690000057220459,0.36399999260902405,0.31833333333333336,0.4455,0.519,0.372,"[0.713, null, null, 0.133, null, 0.005, 0.978, 0.45, 0.394, null]",single-full@0.80@label,single-full,0.8,label,0.06320144269976885,0.012221788643394942,0.07959673441042495,0.12528059505440664,0.701418080741032,0.018281358450972788,0.7595546950901888,1.0102724985665192,1.086659102535024,0.7135184273649782,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.5
09111d7d,be2e50e9,0_7_8,3_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5690000057220459,0.5016667246818542,0.2016,0.35916666666666663,0.38466666666666666,0.33366666666666667,"[0.136, null, null, 0.001, null, null, 0.0, 1.0, 0.018, null]",average@0.80@average,average,0.8,average,0.02033933018436182,0.02043148509727421,0.0642219651907188,0.2628525326147972,0.5924705563888607,0.03968413052398732,0.6334467849515591,0.7383780478401686,0.7684817460579342,0.7131901920896672,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.1
09111d7d,be2e50e9,0_7_8,3_6_7,"[0.7740000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4820000231266022, 0.45100003480911255, 0.0]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5690000057220459,0.5016667246818542,0.275,0.42333333333333334,0.40066666666666667,0.446,"[0.646, null, null, 0.363, null, null, 0.858, 0.117, 0.439, null]",average@0.80@label,average,0.8,label,0.02033933018436182,0.02043148509727421,0.0642219651907188,0.2628525326147972,0.5924705563888607,0.03968413052398732,0.6334467849515591,0.7383780478401686,0.7684817460579342,0.7131901920896672,21,globa_v2,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,14.2
