seed,shared,recipe,A_on_union,B_on_union,A_on_A,B_on_B,pre,post,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus
2,1,avg+avghead,0.796999990940094,0.8144999742507935,0.9554333686828613,0.9280333518981934,0.9010199904441833,0.9314000010490417,0.011843859141908806,0.07194519301155258,0.09110539022147618,0.42568993606594413,0.29885404448749137,0.10056157707162697
2,1,avg+label,0.796999990940094,0.8144999742507935,0.9554333686828613,0.9280333518981934,0.9267599582672119,0.9350399971008301,0.011843859141908806,0.07194519301155258,0.09110539022147618,0.42568993606594413,0.29885404448749137,0.10056157707162697
2,1,single+label,0.796999990940094,0.8144999742507935,0.9554333686828613,0.9280333518981934,0.9171800017356873,0.9357199668884277,0.011843859141908806,0.07194519301155258,0.09110539022147618,0.42568993606594413,0.29885404448749137,0.10056157707162697
2,1,sum+label,0.796999990940094,0.8144999742507935,0.9554333686828613,0.9280333518981934,0.9099999666213989,0.9371199607849121,0.011843859141908806,0.07194519301155258,0.09110539022147618,0.42568993606594413,0.29885404448749137,0.10056157707162697
2,2,copyA,0.8155249953269958,0.8483249545097351,0.9554333686828613,0.947433352470398,0.8155249953269958,0.941474974155426,0.004316212197051248,0.031193110304860015,0.040144744980096306,0.3859133089510357,0.4264912959124443,0.1119413276545124
2,2,avg+avghead,0.8155249953269958,0.8483249545097351,0.9554333686828613,0.947433352470398,0.9384999871253967,0.9421749711036682,0.004316212197051248,0.031193110304860015,0.040144744980096306,0.3859133089510357,0.4264912959124443,0.1119413276545124
2,2,avg+label,0.8155249953269958,0.8483249545097351,0.9554333686828613,0.947433352470398,0.9371999502182007,0.9459499716758728,0.004316212197051248,0.031193110304860015,0.040144744980096306,0.3859133089510357,0.4264912959124443,0.1119413276545124
2,2,single+label,0.8155249953269958,0.8483249545097351,0.9554333686828613,0.947433352470398,0.9256749749183655,0.9483749866485596,0.004316212197051248,0.031193110304860015,0.040144744980096306,0.3859133089510357,0.4264912959124443,0.1119413276545124
2,2,sum+label,0.8155249953269958,0.8483249545097351,0.9554333686828613,0.947433352470398,0.9143249988555908,0.9483000040054321,0.004316212197051248,0.031193110304860015,0.040144744980096306,0.3859133089510357,0.4264912959124443,0.1119413276545124
2,3,copyA,0.9554333686828613,0.9557000398635864,0.9554333686828613,0.9557000398635864,0.9554333686828613,0.9554666876792908,0.0007959005861954427,0.00859639075298307,0.011714338785280751,0.35317126988701303,0.5009900686857849,0.12473203130274273
