seed,steps,shared,recipe,A_on_union,B_on_union,pre,pre_A,pre_B,post,post_A,post_B,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus
1,3200,3,avg+label,0.995551347732544,0.9942802786827087,0.9952335953712463,0.9952335953712463,0.9952335953712463,0.994915783405304,0.994915783405304,0.994915783405304,0.00033135506439385453,0.00687439399678705,0.01816381292709659,0.3140044864309468,0.51075247036034,0.14987348122043573
1,3200,3,single+label,0.995551347732544,0.9942802786827087,0.9952335953712463,0.9952335953712463,0.9952335953712463,0.9961868524551392,0.9961868524551392,0.9961868524551392,0.00033135506439385453,0.00687439399678705,0.01816381292709659,0.3140044864309468,0.51075247036034,0.14987348122043573
1,3200,3,sum+label,0.995551347732544,0.9942802786827087,0.9891960620880127,0.9891960620880127,0.9891960620880127,0.9961868524551392,0.9961868524551392,0.9961868524551392,0.00033135506439385453,0.00687439399678705,0.01816381292709659,0.3140044864309468,0.51075247036034,0.14987348122043573
2,800,0,copyA,0.5188194513320923,0.4742165505886078,0.5188194513320923,0.9942802786827087,0.0,0.9437903761863708,0.9701303243637085,0.9150485992431641,0.030203744400158158,0.1242172836001129,0.18675177228291617,0.3516691663274511,0.19394848598337008,0.11320954740599166
2,800,0,avg+avghead,0.5188194513320923,0.4742165505886078,0.8418172597885132,0.7925007939338684,0.8956310749053955,0.9734703898429871,0.9831585884094238,0.9628987908363342,0.030203744400158158,0.1242172836001129,0.18675177228291617,0.3516691663274511,0.19394848598337008,0.11320954740599166
2,800,0,avg+label,0.5188194513320923,0.4742165505886078,0.7516166567802429,0.6158245801925659,0.899791955947876,0.9786105155944824,0.9802986979484558,0.976768434047699,0.030203744400158158,0.1242172836001129,0.18675177228291617,0.3516691663274511,0.19394848598337008,0.11320954740599166
2,800,0,single+label,0.5188194513320923,0.4742165505886078,0.7517824172973633,0.5633937120437622,0.9573509097099304,0.977118194103241,0.9755322933197021,0.9788488745689392,0.030203744400158158,0.1242172836001129,0.18675177228291617,0.3516691663274511,0.19394848598337008,0.11320954740599166
2,800,0,sum+label,0.5188194513320923,0.4742165505886078,0.7748300433158875,0.6704798340797424,0.8886963129043579,0.9728071689605713,0.9666349291801453,0.9795423150062561,0.030203744400158158,0.1242172836001129,0.18675177228291617,0.3516691663274511,0.19394848598337008,0.11320954740599166
2,800,1,copyA,0.6088733673095703,0.5853279232978821,0.6088733673095703,0.9942802786827087,0.33796295523643494,0.9715898036956787,0.9701303243637085,0.95932537317276,0.07114451008341285,0.1460740708856934,0.2252823094746989,0.33640931123142814,0.15712839838041778,0.06396139994434885
2,800,1,avg+avghead,0.6088733673095703,0.5853279232978821,0.45534151792526245,0.5614871382713318,0.5307539701461792,0.9820976853370667,0.9752144813537598,0.9742063283920288,0.07114451008341285,0.1460740708856934,0.2252823094746989,0.33640931123142814,0.15712839838041778,0.06396139994434885
2,800,1,avg+label,0.6088733673095703,0.5853279232978821,0.9301421046257019,0.9275500774383545,0.9470899105072021,0.9834598302841187,0.984429657459259,0.9778438806533813,0.07114451008341285,0.1460740708856934,0.2252823094746989,0.33640931123142814,0.15712839838041778,0.06396139994434885
2,800,1,single+label,0.6088733673095703,0.5853279232978821,0.9694493412971497,0.9720368981361389,0.9646163582801819,0.9854057431221008,0.9822052717208862,0.983796238899231,0.07114451008341285,0.1460740708856934,0.2252823094746989,0.33640931123142814,0.15712839838041778,0.06396139994434885
