parent_a,parent_b,labels_a,labels_b,a_per_class,b_per_class,a_per_task,b_per_task,child_joint,child_per_task,child_task_a,child_task_b,child_per_class,regime,preset,eta,type_A,type_B,type_C,type_E,type_D_plus,type_D_minus,norm_ratio_min,norm_ratio_med,norm_ratio_max,nnz_p,nnz_q,layers_analysed,merging_fn,population,core,time_s
366f9057,d8bd0bc0,3_5_9,4_5_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5723333358764648,0.4826667010784149,0.202,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, null, 0.0, 0.0, 1.0, null, 0.0, null, 0.0]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8235793032663881,0.17642069673361194,0.6782704980982369,0.7293645569129089,0.8912648952941599,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.0
366f9057,d8bd0bc0,3_5_9,4_5_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5723333358764648,0.4826667010784149,0.202,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, null, 0.0, 0.0, 1.0, null, 0.0, null, 0.0]",average@0.80,average,0.8,0.00028034288769326877,0.005921646824283786,0.04464866717823381,0.33612263342840726,0.5535360094748504,0.05949070020653132,0.6001827078207612,0.6526707285113151,0.8137576688968611,14411,12178,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.6
366f9057,d8bd0bc0,3_5_9,4_5_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5723333358764648,0.4826667010784149,0.202,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, null, 0.0, 0.0, 1.0, null, 0.0, null, 0.0]",orthogonal-full@0.80,orthogonal-full,0.8,0.00028034288769326877,0.005921646824283786,0.04464866717823381,0.33612263342840726,0.5535360094748504,0.05949070020653132,0.6001827078207612,0.6526707285113151,0.8137576688968611,14411,12178,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.3
366f9057,e1762771,3_5_9,1_2_4,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5723333358764648,0.5213333964347839,0.21483333333333332,0.401,0.38533333333333336,0.4166666666666667,"[null, 0.23, 0.065, 0.693, 0.955, 0.359, null, null, null, 0.104]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8247341479397486,0.17526585206025128,0.5655571979845654,0.7186003366089193,0.7477843900129677,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.9
366f9057,e1762771,3_5_9,1_2_4,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5723333358764648,0.5213333964347839,0.18766666666666668,0.37316666666666665,0.35333333333333333,0.393,"[null, 0.186, 0.041, 0.702, 0.952, 0.327, null, null, null, 0.031]",average@0.80,average,0.8,0.00011404271149552718,0.002628204672920501,0.05016427609588039,0.34117111400532174,0.5513919687919099,0.054530393722471836,0.47737920379734944,0.6398774235724375,0.673935188628042,11631,10572,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,17.0
366f9057,e1762771,3_5_9,1_2_4,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5723333358764648,0.5213333964347839,0.18783333333333332,0.37283333333333335,0.3526666666666667,0.393,"[null, 0.186, 0.041, 0.699, 0.952, 0.328, null, null, null, 0.031]",orthogonal-full@0.80,orthogonal-full,0.8,0.00011404271149552718,0.002628204672920501,0.05016427609588039,0.34117111400532174,0.5513919687919099,0.054530393722471836,0.47737920379734944,0.6399564975799015,0.673935188628042,11631,10572,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.9
5ffed8da,88ed44d1,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.7800000309944153,0.42500004172325134,0.2614,0.44333333333333336,0.547,0.3396666666666667,"[null, null, null, 0.004, null, null, 0.998, 0.017, 0.55, 0.093]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.7949133176536521,0.205086682346348,0.6949715543345821,0.7508022040327932,0.8389456847044342,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.2
5ffed8da,88ed44d1,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.7800000309944153,0.42500004172325134,0.2472,0.4225,0.508,0.337,"[null, null, null, 0.0, null, null, 0.998, 0.013, 0.463, 0.063]",average@0.80,average,0.8,6.0337646514952415e-05,0.0025090354597752935,0.08964173971316747,0.2404704882862876,0.569614277032515,0.09770412186173993,0.6144537721319813,0.6722122130779582,0.7607472272961933,10105,13576,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.5
5ffed8da,88ed44d1,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.7800000309944153,0.42500004172325134,0.2472,0.4218333333333334,0.5066666666666667,0.337,"[null, null, null, 0.0, null, null, 0.998, 0.013, 0.461, 0.061]",orthogonal-full@0.80,orthogonal-full,0.8,6.0337646514952415e-05,0.0025090354597752935,0.08964173971316747,0.2404704882862876,0.569614277032515,0.09770412186173993,0.6144537721319813,0.6722122130779582,0.7607472272961933,10105,13576,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.9
5ffed8da,905afff7,6_8_9,3_5_6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.7800000309944153,0.36399999260902405,0.2358,0.3935,0.453,0.334,"[null, null, null, 0.002, null, 0.001, 0.999, null, 0.288, 0.072]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.7817068265555926,0.2182931734444074,0.700994359174433,0.747279319513654,0.8396260578085695,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.5
5ffed8da,905afff7,6_8_9,3_5_6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.7800000309944153,0.36399999260902405,0.2244,0.3715,0.4096666666666667,0.3333333333333333,"[null, null, null, 0.0, null, 0.001, 0.999, null, 0.17, 0.06]",average@0.80,average,0.8,0.00037984597471918565,0.0022608680030979968,0.11696388949167413,0.23408247663064063,0.5469058713192266,0.09940704858064159,0.6232518899319379,0.6702996249630758,0.760115598145064,10075,12241,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
5ffed8da,905afff7,6_8_9,3_5_6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.7800000309944153,0.36399999260902405,0.2246,0.37183333333333335,0.4103333333333333,0.3333333333333333,"[null, null, null, 0.0, null, 0.001, 0.999, null, 0.171, 0.061]",orthogonal-full@0.80,orthogonal-full,0.8,0.00037984597471918565,0.0022608680030979968,0.11696388949167413,0.23408247663064063,0.5469058713192266,0.09940704858064159,0.6238052768074914,0.6708960791201077,0.7653292962069902,10075,12241,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.7
5ffed8da,be2e50e9,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.7800000309944153,0.5016667246818542,0.263,0.45733333333333337,0.5736666666666667,0.341,"[null, null, null, 0.014, null, null, 0.995, 0.014, 0.505, 0.221]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.7470604265501642,0.2529395734498358,0.732610825777122,0.7605978545345007,0.820446996911907,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
5ffed8da,be2e50e9,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.7800000309944153,0.5016667246818542,0.247,0.42633333333333334,0.5133333333333333,0.3393333333333333,"[null, null, null, 0.013, null, null, 0.995, 0.01, 0.358, 0.187]",average@0.80,average,0.8,0.0004933096375862811,0.004391118908326,0.0544279483514202,0.2835008988580287,0.5218799999189024,0.1353067243257364,0.6561311106701989,0.6791651851117153,0.7438650291457977,10694,20144,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.7
5ffed8da,be2e50e9,6_8_9,3_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.7800000309944153,0.5016667246818542,0.247,0.4268333333333333,0.5143333333333333,0.3393333333333333,"[null, null, null, 0.013, null, null, 0.995, 0.01, 0.361, 0.187]",orthogonal-full@0.80,orthogonal-full,0.8,0.0004933096375862811,0.004391118908326,0.0544279483514202,0.2835008988580287,0.5218799999189024,0.1353067243257364,0.6564341739232874,0.6794996191587106,0.7438650291457977,10694,20144,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.5
5ffed8da,cb3a86af,6_8_9,1_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.7800000309944153,0.5966666340827942,0.2296,0.4615,0.555,0.368,"[null, 0.091, null, null, null, null, 0.995, 0.018, 0.493, 0.177]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.7962855196329094,0.2037144803670906,0.6945285181131595,0.728210295221162,0.8059244250076063,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.1
5ffed8da,cb3a86af,6_8_9,1_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.7800000309944153,0.5966666340827942,0.2198,0.42583333333333334,0.4876666666666667,0.364,"[null, 0.083, null, null, null, null, 0.995, 0.014, 0.32, 0.148]",average@0.80,average,0.8,0.0011292405975260736,0.0043236961115336505,0.11209347124424981,0.27103152678385767,0.5363034403792233,0.07511862488360953,0.6127348292730589,0.6494728435895911,0.7317855167390273,13206,9565,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.6
5ffed8da,cb3a86af,6_8_9,1_6_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.7800000309944153,0.5966666340827942,0.2198,0.42583333333333334,0.4876666666666667,0.364,"[null, 0.083, null, null, null, null, 0.995, 0.014, 0.319, 0.149]",orthogonal-full@0.80,orthogonal-full,0.8,0.0011292405975260736,0.0043236961115336505,0.11209347124424981,0.27103152678385767,0.5363034403792233,0.07511862488360953,0.6129407048635549,0.6511207387763498,0.7317855167390273,13206,9565,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.7
5ffed8da,d8bd0bc0,6_8_9,4_5_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.7800000309944153,0.4826667010784149,0.323,0.5521666666666667,0.7376666666666667,0.36666666666666664,"[null, null, null, null, 0.018, 0.901, 0.786, 0.181, 0.747, 0.68]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.7972619689514964,0.2027380310485037,0.6880634548607096,0.7300084104216639,0.7960214062800735,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,17.3
5ffed8da,d8bd0bc0,6_8_9,4_5_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.7800000309944153,0.4826667010784149,0.28733333333333333,0.5243333333333333,0.693,0.3556666666666667,"[null, null, null, null, 0.018, 0.886, 0.69, 0.163, 0.723, 0.666]",average@0.80,average,0.8,0.00025667065097234533,0.002796975789549141,0.049133007836064876,0.280389383828909,0.5708225137159693,0.09660144817853551,0.6041699158781447,0.6520645002869048,0.7227811217599442,10380,14869,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.9
5ffed8da,d8bd0bc0,6_8_9,4_5_7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.7800000309944153,0.4826667010784149,0.2871666666666667,0.5246666666666666,0.6926666666666667,0.3566666666666667,"[null, null, null, null, 0.018, 0.886, 0.689, 0.166, 0.722, 0.667]",orthogonal-full@0.80,orthogonal-full,0.8,0.00025667065097234533,0.002796975789549141,0.049133007836064876,0.280389383828909,0.5708225137159693,0.09660144817853551,0.6041699158781447,0.6523083828827795,0.7227811217599442,10380,14869,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
5ffed8da,e1762771,6_8_9,1_2_4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7800000309944153,0.5213333964347839,0.3576666666666667,0.5121666666666667,0.634,0.3903333333333333,"[null, 0.173, 0.864, null, 0.134, null, 0.903, null, 0.957, 0.042]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.7951742956585748,0.2048257043414253,0.6881295509154253,0.718691700941834,0.8829508802626143,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.6
5ffed8da,e1762771,6_8_9,1_2_4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7800000309944153,0.5213333964347839,0.3491666666666667,0.48933333333333334,0.6216666666666667,0.357,"[null, 0.104, 0.852, null, 0.115, null, 0.89, null, 0.955, 0.02]",average@0.80,average,0.8,0.0006669421848470858,0.004376166639959476,0.06602860483525894,0.2907996549507073,0.5523860135142812,0.08574261787494601,0.6072109370781785,0.643171278028138,0.795207163575176,11624,9693,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,17.0
5ffed8da,e1762771,6_8_9,1_2_4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7800000309944153,0.5213333964347839,0.34883333333333333,0.48950000000000005,0.6216666666666667,0.35733333333333334,"[null, 0.104, 0.852, null, 0.116, null, 0.89, null, 0.955, 0.02]",orthogonal-full@0.80,orthogonal-full,0.8,0.0006669421848470858,0.004376166639959476,0.06602860483525894,0.2907996549507073,0.5523860135142812,0.08574261787494601,0.6072109370781785,0.644188709975978,0.795207163575176,11624,9693,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
88ed44d1,905afff7,3_6_7,3_5_6,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.42500004172325134,0.36399999260902405,0.304,0.403,0.403,0.403,"[null, null, null, 0.26, null, 0.0, 0.949, 0.0, null, null]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8464906491215505,0.1535093508784495,0.6991560273291946,0.7924869242634796,0.9350416385544837,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.3
88ed44d1,905afff7,3_6_7,3_5_6,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.42500004172325134,0.36399999260902405,0.29975,0.399,0.399,0.399,"[null, null, null, 0.244, null, 0.0, 0.953, 0.0, null, null]",average@0.80,average,0.8,0.00019002711067615889,0.001823049001769575,0.1094354510759387,0.23330821484314657,0.599106608963097,0.05613664900537208,0.6171961080596272,0.7181824904638627,0.8430204976461922,10739,12209,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.5
88ed44d1,905afff7,3_6_7,3_5_6,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.42500004172325134,0.36399999260902405,0.2995,0.3993333333333333,0.3993333333333333,0.3993333333333333,"[null, null, null, 0.244, null, 0.0, 0.954, 0.0, null, null]",orthogonal-full@0.80,orthogonal-full,0.8,0.00019002711067615889,0.001823049001769575,0.1094354510759387,0.23330821484314657,0.599106608963097,0.05613664900537208,0.6171961080596272,0.7181824904638627,0.8433180234334748,10739,12209,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.3
88ed44d1,be2e50e9,3_6_7,3_6_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.42500004172325134,0.5016667246818542,0.473,0.47633333333333333,0.47633333333333333,0.47633333333333333,"[null, null, null, 0.296, null, null, 0.905, 0.228, null, null]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8009714059570048,0.19902859404299533,0.6973796016247983,0.7424343903528731,0.7942955960738887,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
88ed44d1,be2e50e9,3_6_7,3_6_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.42500004172325134,0.5016667246818542,0.445,0.44733333333333336,0.44733333333333336,0.44733333333333336,"[null, null, null, 0.26, null, null, 0.915, 0.167, null, null]",average@0.80,average,0.8,0.0009992943119883307,0.005000179969437452,0.08747504398250143,0.2995950538982363,0.5349897921376422,0.0719406357001944,0.622389849644494,0.6681400281760181,0.7151115399648985,13662,18256,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.2
88ed44d1,be2e50e9,3_6_7,3_6_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.42500004172325134,0.5016667246818542,0.446,0.44866666666666666,0.44866666666666666,0.44866666666666666,"[null, null, null, 0.26, null, null, 0.915, 0.171, null, null]",orthogonal-full@0.80,orthogonal-full,0.8,0.0009992943119883307,0.005000179969437452,0.08747504398250143,0.2995950538982363,0.5349897921376422,0.0719406357001944,0.622389849644494,0.6681400281760181,0.7151115399648985,13662,18256,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.2
88ed44d1,cb3a86af,3_6_7,1_6_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.42500004172325134,0.5966666340827942,0.355,0.47,0.47,0.47,"[null, 0.0, null, 0.0, null, null, 0.943, 0.467, null, null]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.7993026146974885,0.20069738530251158,0.677743460585111,0.7091838430561803,0.736154703295402,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
88ed44d1,cb3a86af,3_6_7,1_6_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.42500004172325134,0.5966666340827942,0.346,0.458,0.458,0.458,"[null, 0.0, null, 0.0, null, null, 0.949, 0.425, null, null]",average@0.80,average,0.8,0.0009394235377597176,0.008326720847718997,0.08261025504828452,0.3178609625140189,0.526207484817783,0.06405515323443489,0.601813667926459,0.6332805590988405,0.6599049561769311,14995,13318,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
88ed44d1,cb3a86af,3_6_7,1_6_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.42500004172325134,0.5966666340827942,0.3455,0.45766666666666667,0.45766666666666667,0.45766666666666667,"[null, 0.0, null, 0.0, null, null, 0.949, 0.424, null, null]",orthogonal-full@0.80,orthogonal-full,0.8,0.0009394235377597176,0.008326720847718997,0.08261025504828452,0.3178609625140189,0.526207484817783,0.06405515323443489,0.601813667926459,0.6332805590988405,0.6599049561769311,14995,13318,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.6
88ed44d1,d8bd0bc0,3_6_7,4_5_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.42500004172325134,0.4826667010784149,0.2008,0.33399999999999996,0.3333333333333333,0.33466666666666667,"[null, null, null, 0.0, 0.0, 0.005, 0.001, 0.999, null, null]",average@1.00,average,1.0,0.0,0.0,0.0,0.0,0.8365693180649827,0.16343068193501747,0.6894266192024516,0.736431564532244,0.8763674162276417,1197490,1197490,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.4
88ed44d1,d8bd0bc0,3_6_7,4_5_7,"[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.42500004172325134,0.4826667010784149,0.2006,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[null, null, null, 0.0, 0.0, 0.0, 0.0, 1.0, null, null]",average@0.80,average,0.8,0.00024985018749944807,0.0022728029757568594,0.05799547671747693,0.2931059121993131,0.5960610145154105,0.05031494340454332,0.6126464345234738,0.6659441014385057,0.797584784778078,13428,13686,21,globa,runs_exp2d/seed0/population,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.7
