parent_a,parent_b,labels_a,labels_b,a_per_class,b_per_class,a_per_task,b_per_task,pre_joint,pre_per_task,pre_per_class,post_joint,post_per_task,post_task_a,post_task_b,post_per_class,regime,type_A,type_B,type_C,type_E,type_D_plus,type_D_minus,norm_ratio_min,norm_ratio_med,norm_ratio_max,typed_frac_mean,layers_analysed,time_s
1887bcd2,5ffed8da,2_7_9,6_8_9,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]",0.5853333473205566,0.7800000309944153,0.405,0.6815,"[null, null, 0.842, null, null, null, 0.955, 0.29, 0.776, 0.613]",0.1408,0.8745,0.8403333333333334,0.9086666666666666,"[null, null, 0.882, null, null, null, 0.967, 0.773, 0.893, 0.866]",sum@0.80@label+mut2,0.026115480068007457,0.011095071988985157,0.11039663217885247,0.20892571576210475,0.5712270079578357,0.07224009204421446,1.4217490180477155,1.4827582171510385,1.6998351228559276,0.7270053112928624,21,117.0
1887bcd2,88ed44d1,2_7_9,3_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5853333473205566,0.42500004172325134,0.318,0.5143333333333333,"[null, null, 0.955, 0.097, null, null, 0.975, 0.197, null, 0.665]",0.1398,0.8163333333333334,0.8563333333333333,0.7763333333333333,"[null, null, 0.884, 0.699, null, null, 0.851, 0.779, null, 0.906]",sum@0.80@label+mut2,0.019110196730914027,0.02111970827531603,0.1398849169846226,0.19768522553116316,0.5813375858097868,0.04086236666819757,1.3796921374419788,1.4723748093447855,1.7997711158953498,0.7230152864931961,21,112.9
1887bcd2,905afff7,2_7_9,3_5_6,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5853333473205566,0.36399999260902405,0.29933333333333334,0.47633333333333333,"[null, null, 0.879, 0.03, null, 0.064, 0.982, 0.397, null, 0.506]",0.13483333333333333,0.7741666666666667,0.873,0.6753333333333333,"[null, null, 0.874, 0.426, null, 0.75, 0.85, 0.825, null, 0.92]",sum@0.80@label+mut2,0.03230935744774598,0.04475042381369914,0.09579711556401632,0.13899919635361022,0.6565357230372586,0.031608183783669676,1.4202630765642932,1.4770742342803451,1.8594516107104095,0.7207454141472872,21,111.6
1887bcd2,be2e50e9,2_7_9,3_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5853333473205566,0.5016667246818542,0.2838,0.5326666666666666,"[null, null, 0.932, 0.2, null, null, 0.914, 0.343, null, 0.464]",0.111,0.831,0.866,0.796,"[null, null, 0.864, 0.733, null, null, 0.848, 0.807, null, 0.927]",sum@0.80@label+mut2,0.010569112854647726,0.013501780535367646,0.07559013648931226,0.33996489357992365,0.5225091402291788,0.03786493631156996,1.413704263098623,1.4945413714023923,1.6144023578788314,0.7178851173989199,21,114.4
1887bcd2,cb3a86af,2_7_9,1_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5853333473205566,0.5966666340827942,0.4172,0.6703333333333333,"[null, 0.491, 0.962, null, null, null, 0.939, 0.469, null, 0.692]",0.3004,0.9235,0.9086666666666666,0.9383333333333334,"[null, 0.955, 0.898, null, null, null, 0.946, 0.914, null, 0.914]",sum@0.80@label+mut2,0.055654986824222354,0.03359941170001017,0.1993681006001344,0.2558238875633321,0.4187775998231301,0.036776013489170985,1.3516519712373936,1.4264847275989678,1.633258160372118,0.7195062402735861,21,115.9
1887bcd2,d8bd0bc0,2_7_9,4_5_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5853333473205566,0.4826667010784149,0.276,0.4646666666666667,"[null, null, 0.911, null, 0.565, 0.793, null, 0.004, null, 0.511]",0.1386,0.7786666666666666,0.8253333333333334,0.732,"[null, null, 0.874, null, 0.705, 0.783, null, 0.708, null, 0.894]",sum@0.80@label+mut2,0.011800496033153375,0.03550329878653512,0.12256421117474724,0.20188076135747718,0.6096982326001786,0.01855300004790864,1.368843813902928,1.5096658092591804,1.8122854144950011,0.7201323831651395,21,114.7
1887bcd2,e1762771,2_7_9,1_2_4,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5853333473205566,0.5213333964347839,0.341,0.5346666666666666,"[null, 0.529, 0.141, null, 0.9, null, null, 0.817, null, 0.68]",0.3348,0.8015000000000001,0.797,0.806,"[null, 0.97, 0.642, null, 0.806, null, null, 0.814, null, 0.935]",sum@0.80@label+mut2,0.008518315785502594,0.01241052756494681,0.05616559482894926,0.27328612833121213,0.6217350279685695,0.0278844055208196,1.37022999396177,1.453883826363316,1.7989248795568116,0.7243494392362195,21,102.2
366f9057,5ffed8da,3_5_9,6_8_9,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]",0.5723333358764648,0.7800000309944153,0.4078,0.6725,"[null, null, null, 0.661, null, 0.431, 0.921, null, 0.612, 0.705]",0.106,0.8055,0.705,0.906,"[null, null, null, 0.652, null, 0.605, 0.971, null, 0.889, 0.858]",sum@0.80@label+mut2,0.00717887192965118,0.025434637646157672,0.2578287144571671,0.4438606404069122,0.2224344375983232,0.04326269796178863,1.355512755173529,1.424886324834077,1.5956620431401298,0.7234835268998254,21,102.0
366f9057,88ed44d1,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5723333358764648,0.42500004172325134,0.4112,0.5735,"[null, null, null, 0.462, null, 0.818, 0.842, 0.123, null, 0.734]",0.1542,0.7918333333333334,0.8036666666666666,0.78,"[null, null, null, 0.703, null, 0.76, 0.843, 0.794, null, 0.948]",sum@0.80@label+mut2,0.001895130485867214,0.04327066887364879,0.12194636558271682,0.2622350704035927,0.5458069967260991,0.024845767928075427,1.4300147042489066,1.4979685004372911,1.6893087195373662,0.7249316292024941,21,103.4
366f9057,905afff7,3_5_9,3_5_6,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5723333358764648,0.36399999260902405,0.32525,0.4071666666666667,"[null, null, null, 0.347, null, 0.119, 0.842, null, null, 0.669]",0.1335,0.6813333333333333,0.7083333333333334,0.6543333333333333,"[null, null, null, 0.553, null, 0.62, 0.79, null, null, 0.952]",sum@0.80@label+mut2,0.0473324297925499,0.04261657029964097,0.10105462533735737,0.2186588130805325,0.5653700270389561,0.024967534450963343,1.357483758160038,1.483808937609676,1.7649516677851018,0.7252780122059157,21,97.3
