parent_a,parent_b,labels_a,labels_b,a_per_class,b_per_class,a_per_task,b_per_task,pre_joint,pre_per_task,pre_per_class,post_joint,post_per_task,post_task_a,post_task_b,post_per_class,regime,type_A,type_B,type_C,type_E,type_D_plus,type_D_minus,norm_ratio_min,norm_ratio_med,norm_ratio_max,typed_frac_mean,layers_analysed,time_s
1887bcd2,5ffed8da,2_7_9,6_8_9,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]",0.5853333473205566,0.7800000309944153,0.4202,0.6783333333333332,"[null, null, 0.843, null, null, null, 0.925, 0.233, 0.747, 0.661]",0.1126,0.8911666666666667,0.861,0.9213333333333333,"[null, null, 0.894, null, null, null, 0.965, 0.803, 0.913, 0.886]",single-full@0.80@label+mut2,0.026115480068007457,0.011095071988985157,0.11039663217885247,0.20892571576210475,0.5712270079578357,0.07224009204421446,0.8750241446749227,1.0227779980390237,1.1633766652221658,0.7270053112928624,21,103.7
1887bcd2,88ed44d1,2_7_9,3_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5853333473205566,0.42500004172325134,0.2446,0.5348333333333333,"[null, null, 0.952, 0.11, null, null, 0.953, 0.304, null, 0.586]",0.162,0.8146666666666667,0.8503333333333334,0.779,"[null, null, 0.877, 0.737, null, null, 0.821, 0.779, null, 0.895]",single-full@0.80@label+mut2,0.019110196730914027,0.02111970827531603,0.1398849169846226,0.19768522553116316,0.5813375858097868,0.04086236666819757,0.8620971877118725,1.012665083077589,1.1948278484118073,0.7230152864931961,21,98.6
1887bcd2,905afff7,2_7_9,3_5_6,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5853333473205566,0.36399999260902405,0.3125,0.4525,"[null, null, 0.906, 0.094, null, 0.016, 0.98, 0.227, null, 0.492]",0.17766666666666667,0.7665,0.8576666666666667,0.6753333333333333,"[null, null, 0.888, 0.495, null, 0.689, 0.842, 0.766, null, 0.919]",single-full@0.80@label+mut2,0.03230935744774598,0.04475042381369914,0.09579711556401632,0.13899919635361022,0.6565357230372586,0.031608183783669676,0.8393934415781371,1.0220837672796415,1.084716117139233,0.7207454141472872,21,99.9
1887bcd2,be2e50e9,2_7_9,3_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.26100000739097595, 0.0, 0.0, 0.9020000696182251, 0.34200000762939453, 0.0, 0.0]",0.5853333473205566,0.5016667246818542,0.2438,0.5318333333333334,"[null, null, 0.918, 0.222, null, null, 0.901, 0.332, null, 0.486]",0.1492,0.8153333333333334,0.8556666666666667,0.775,"[null, null, 0.875, 0.731, null, null, 0.826, 0.768, null, 0.924]",single-full@0.80@label+mut2,0.010569112854647726,0.013501780535367646,0.07559013648931226,0.33996489357992365,0.5225091402291788,0.03786493631156996,0.934575011570567,1.037103318669123,1.3965424336749583,0.7178851173989199,21,111.0
1887bcd2,cb3a86af,2_7_9,1_6_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5400000214576721, 0.0, 0.0, 0.0, 0.0, 0.9630000591278076, 0.28700000047683716, 0.0, 0.0]",0.5853333473205566,0.5966666340827942,0.4048,0.6626666666666667,"[null, 0.378, 0.956, null, null, null, 0.917, 0.562, null, 0.601]",0.3028,0.921,0.9066666666666666,0.9353333333333333,"[null, 0.956, 0.907, null, null, null, 0.946, 0.904, null, 0.909]",single-full@0.80@label+mut2,0.055654986824222354,0.03359941170001017,0.1993681006001344,0.2558238875633321,0.4187775998231301,0.036776013489170985,0.8421588511330883,1.0062473893792188,1.244011165129198,0.7195062402735861,21,117.6
1887bcd2,d8bd0bc0,2_7_9,4_5_7,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.0, 0.0, 0.0, 0.6810000538825989, 0.64000004529953, 0.0, 0.12700000405311584, 0.0, 0.0]",0.5853333473205566,0.4826667010784149,0.2632,0.4585,"[null, null, 0.922, null, 0.531, 0.785, null, 0.017, null, 0.479]",0.1146,0.778,0.827,0.729,"[null, null, 0.867, null, 0.689, 0.797, null, 0.701, null, 0.913]",single-full@0.80@label+mut2,0.011800496033153375,0.03550329878653512,0.12256421117474724,0.20188076135747718,0.6096982326001786,0.01855300004790864,0.8320199121581203,1.0034433542663996,1.1338450111359193,0.7201323831651395,21,119.0
1887bcd2,e1762771,2_7_9,1_2_4,"[0.0, 0.0, 0.8840000629425049, 0.0, 0.0, 0.0, 0.0, 0.3330000042915344, 0.0, 0.5390000343322754]","[0.0, 0.5320000052452087, 0.11600000411272049, 0.0, 0.9160000681877136, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5853333473205566,0.5213333964347839,0.3316,0.5405,"[null, 0.467, 0.324, null, 0.713, null, null, 0.781, null, 0.634]",0.3278,0.8009999999999999,0.7956666666666666,0.8063333333333333,"[null, 0.968, 0.645, null, 0.806, null, null, 0.809, null, 0.933]",single-full@0.80@label+mut2,0.008518315785502594,0.01241052756494681,0.05616559482894926,0.27328612833121213,0.6217350279685695,0.0278844055208196,0.8434250274638966,1.0087305085814962,1.1345637531442685,0.7243494392362195,21,119.8
366f9057,5ffed8da,3_5_9,6_8_9,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9120000600814819, 0.0, 0.7490000128746033, 0.6790000200271606]",0.5723333358764648,0.7800000309944153,0.408,0.6736666666666666,"[null, null, null, 0.639, null, 0.441, 0.917, null, 0.529, 0.758]",0.0996,0.817,0.719,0.915,"[null, null, null, 0.633, null, 0.655, 0.974, null, 0.902, 0.869]",single-full@0.80@label+mut2,0.00717887192965118,0.025434637646157672,0.2578287144571671,0.4438606404069122,0.2224344375983232,0.04326269796178863,0.7318115498671475,1.028939275726716,1.3313039161895452,0.7234835268998254,21,111.7
366f9057,88ed44d1,3_5_9,3_6_7,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.1810000091791153, 0.0, 0.0, 0.9600000381469727, 0.1340000033378601, 0.0, 0.0]",0.5723333358764648,0.42500004172325134,0.4242,0.6041666666666667,"[null, null, null, 0.567, null, 0.827, 0.798, 0.092, null, 0.774]",0.1488,0.7931666666666667,0.7993333333333333,0.787,"[null, null, null, 0.705, null, 0.737, 0.85, 0.806, null, 0.956]",single-full@0.80@label+mut2,0.001895130485867214,0.04327066887364879,0.12194636558271682,0.2622350704035927,0.5458069967260991,0.024845767928075427,0.936624655899579,0.9870249159400457,1.2142802359720333,0.7249316292024941,21,115.6
366f9057,905afff7,3_5_9,3_5_6,"[0.0, 0.0, 0.0, 0.6830000281333923, 0.0, 0.4230000078678131, 0.0, 0.0, 0.0, 0.6110000014305115]","[0.0, 0.0, 0.0, 0.08700000494718552, 0.0, 0.026000000536441803, 0.9790000319480896, 0.0, 0.0, 0.0]",0.5723333358764648,0.36399999260902405,0.311,0.4103333333333333,"[null, null, null, 0.478, null, 0.061, 0.785, null, null, 0.599]",0.17975,0.6786666666666666,0.702,0.6553333333333333,"[null, null, null, 0.528, null, 0.626, 0.812, null, null, 0.952]",single-full@0.80@label+mut2,0.0473324297925499,0.04261657029964097,0.10105462533735737,0.2186588130805325,0.5653700270389561,0.024967534450963343,0.8824758338925509,1.0138562451270103,1.1615591079531498,0.7252780122059157,21,100.0
