seed,core,recipe,gen,pair,n_classes,tauA,tauB,driftA0,driftB0,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus,single_cells,norm_ratio,typed_frac,child_drift0_pre,child,acc_own,acc_all9,child_drift0_post
0,fixed,copyA,6,30,9,15.132649522393455,14.658951498870975,15.132649522393455,14.658951498870975,,,,,,,,,,15.132649522393455,1,0.95884770154953,0.95884770154953,15.54025622768713
0,popmean,average,1,01,5,8.468842854265295,8.881789526479972,9.92409508123283,10.887184452778573,0.007392570830385083,0.009044295021128185,0.04228139294447989,0.5543600793694379,0.24492096005857492,0.14200070177599414,0.613078338165431,0.5783193427433527,0.7189888550457095,7.673887273410399,0,0.988713800907135,0.5651206970214844,8.91003682890794
0,popmean,average,1,01,5,8.468842854265295,8.881789526479972,9.92409508123283,10.887184452778573,0.007392570830385083,0.009044295021128185,0.04228139294447989,0.5543600793694379,0.24492096005857492,0.14200070177599414,0.613078338165431,0.5783193427433527,0.7189888550457095,7.673887273410399,1,0.983849048614502,0.5623401403427124,8.835492360604892
0,popmean,average,1,23,5,8.649744719188956,8.447465025004453,10.474517964269586,9.97724902370347,0.00042210624699735573,0.007486983323020141,0.026760368254295012,0.5691456567628181,0.27682693801252445,0.11935794740034468,0.6038151145871307,0.5920014181944828,0.7172597638884327,7.564701030832751,0,0.9685560464859009,0.5207429528236389,8.68083856525571
0,popmean,average,1,23,5,8.649744719188956,8.447465025004453,10.474517964269586,9.97724902370347,0.00042210624699735573,0.007486983323020141,0.026760368254295012,0.5691456567628181,0.27682693801252445,0.11935794740034468,0.6038151145871307,0.5920014181944828,0.7172597638884327,7.564701030832751,1,0.9623500108718872,0.5174062848091125,8.64908600876441
0,popmean,average,2,12,9,5.929215355952688,5.957948223141288,8.835492360604892,8.68083856525571,0.019805659429373824,0.01889427789212721,0.03596804207188774,0.6696147197189816,0.16471567229147727,0.09100162859615252,0.7442826991123703,0.17557411730331818,0.717428756868218,6.524769439788323,0,0.9448336958885193,0.9448336958885193,7.915332434995773
0,popmean,average,2,12,9,5.929215355952688,5.957948223141288,8.835492360604892,8.68083856525571,0.019805659429373824,0.01889427789212721,0.03596804207188774,0.6696147197189816,0.16471567229147727,0.09100162859615252,0.7442826991123703,0.17557411730331818,0.717428756868218,6.524769439788323,1,0.9439439177513123,0.9439439177513123,8.034076436453123
0,popmean,average,2,30,9,5.877156638941566,5.978421482860853,8.64908600876441,8.91003682890794,0.05235215908872242,0.0,0.0,0.6757989192472637,0.17668881551775925,0.0951601061462546,0.728151078335986,0.17633529780964935,0.7186538566811644,6.568410854059894,0,0.9448336958885193,0.9448336958885193,7.986678971777056
0,popmean,average,2,30,9,5.877156638941566,5.978421482860853,8.64908600876441,8.91003682890794,0.05235215908872242,0.0,0.0,0.6757989192472637,0.17668881551775925,0.0951601061462546,0.728151078335986,0.17633529780964935,0.7186538566811644,6.568410854059894,1,0.9443888068199158,0.9443888068199158,8.005781891982846
0,popmean,average,3,01,9,2.168521651298703,2.223231298215579,7.915332434995773,8.034076436453123,2.004726500346756e-05,0.007821657274860158,0.0036039546158553293,0.45330589877560185,0.4677980724906279,0.06745036957805117,0.4647515579313208,0.7006834870490607,0.7154259502748241,7.817619743996553,0,0.9529529213905334,0.9529529213905334,8.881302664806064
0,popmean,average,3,01,9,2.168521651298703,2.223231298215579,7.915332434995773,8.034076436453123,2.004726500346756e-05,0.007821657274860158,0.0036039546158553293,0.45330589877560185,0.4677980724906279,0.06745036957805117,0.4647515579313208,0.7006834870490607,0.7154259502748241,7.817619743996553,1,0.9528416991233826,0.9528416991233826,8.81634062072224
0,popmean,average,3,23,9,2.235709542114432,2.204683382891248,7.986678971777056,8.005781891982846,0.00011600370471647152,0.006704289735766106,0.01629531826733947,0.4601916049413991,0.45830490256681844,0.05838788078396018,0.48330721664922116,0.6896881832324495,0.7163320235260426,7.8325375027007205,0,0.9513958096504211,0.9513958096504211,8.89214682551579
0,popmean,average,3,23,9,2.235709542114432,2.204683382891248,7.986678971777056,8.005781891982846,0.00011600370471647152,0.006704289735766106,0.01629531826733947,0.4601916049413991,0.45830490256681844,0.05838788078396018,0.48330721664922116,0.6896881832324495,0.7163320235260426,7.8325375027007205,1,0.9510621428489685,0.9510621428489685,8.879683430964663
0,popmean,average,4,12,9,2.4776582100291416,2.3974959332012604,8.81634062072224,8.89214682551579,0.0016949546485966625,0.0187115922744293,0.01603996840726977,0.48242034073625567,0.3393247765946249,0.14180836733882365,0.5188668560665514,0.4617188026187522,0.7189624299634483,8.58654790207051,0,0.9564008116722107,0.9564008116722107,9.558467175184537
0,popmean,average,4,12,9,2.4776582100291416,2.3974959332012604,8.81634062072224,8.89214682551579,0.0016949546485966625,0.0187115922744293,0.01603996840726977,0.48242034073625567,0.3393247765946249,0.14180836733882365,0.5188668560665514,0.4617188026187522,0.7189624299634483,8.58654790207051,1,0.9597374796867371,0.9597374796867371,9.48853825761006
0,popmean,average,4,30,9,2.4538771579590404,2.4408848472760774,8.879683430964663,8.881302664806064,0.0,0.0030626938129522975,0.0036820634384391294,0.5013647839004979,0.360446100466243,0.1314443583818677,0.5081095411518893,0.457476748109457,0.7198686235881991,8.610840043556765,0,0.9581803679466248,0.9581803679466248,9.559241963757104
0,popmean,average,4,30,9,2.4538771579590404,2.4408848472760774,8.879683430964663,8.881302664806064,0.0,0.0030626938129522975,0.0036820634384391294,0.5013647839004979,0.360446100466243,0.1314443583818677,0.5081095411518893,0.457476748109457,0.7198686235881991,8.610840043556765,1,0.9571793675422668,0.9571793675422668,9.587667241919977
0,popmean,average,5,01,9,2.33908474721786,2.3082491007339505,9.558467175184537,9.48853825761006,0.0,0.01525846954777056,0.019905371678455106,0.4995789662366622,0.39959248361838495,0.06566470891872715,0.5347428074628878,0.666531170991814,0.7162793990162181,9.36395248883051,0,0.9597374796867371,0.9597374796867371,10.191732124847356
0,popmean,average,5,01,9,2.33908474721786,2.3082491007339505,9.558467175184537,9.48853825761006,0.0,0.01525846954777056,0.019905371678455106,0.4995789662366622,0.39959248361838495,0.06566470891872715,0.5347428074628878,0.666531170991814,0.7162793990162181,9.36395248883051,1,0.9658547639846802,0.9658547639846802,10.201014127241162
0,popmean,average,5,23,9,2.400685965279127,2.3678119799819908,9.559241963757104,9.587667241919977,0.0,0.010674440517550773,0.006100775183191198,0.4780872656528732,0.4273376275788793,0.07779989106750554,0.49486248135361516,0.6484706181184581,0.7156085895479429,9.399535471863818,0,0.9612945914268494,0.9612945914268494,10.275396025348225
0,popmean,average,5,23,9,2.400685965279127,2.3678119799819908,9.559241963757104,9.587667241919977,0.0,0.010674440517550773,0.006100775183191198,0.4780872656528732,0.4273376275788793,0.07779989106750554,0.49486248135361516,0.6484706181184581,0.7156085895479429,9.399535471863818,1,0.9617394804954529,0.9617394804954529,10.211665505308924
0,popmean,average,6,12,9,2.5942049005646166,2.671079156702156,10.201014127241162,10.275396025348225,0.0032644908253546645,0.014178713989611003,0.041474324791608314,0.454702985393842,0.35895236567717537,0.12742711932240877,0.5136205150004161,0.4837823663488859,0.7188512266954787,9.97520202426039,0,0.964186429977417,0.964186429977417,10.81572984138992
0,popmean,average,6,12,9,2.5942049005646166,2.671079156702156,10.201014127241162,10.275396025348225,0.0032644908253546645,0.014178713989611003,0.041474324791608314,0.454702985393842,0.35895236567717537,0.12742711932240877,0.5136205150004161,0.4837823663488859,0.7188512266954787,9.97520202426039,1,0.9693026542663574,0.9693026542663574,10.74998057219698
