parent_a,parent_b,labels_a,labels_b,a_per_class,b_per_class,a_per_task,b_per_task,child_joint,child_per_task,child_task_a,child_task_b,child_per_class,regime,preset,eta,head,type_A,type_B,type_C,type_E,type_D_plus,type_D_minus,norm_ratio_min,norm_ratio_med,norm_ratio_max,typed_frac_mean,layers_analysed,merging_fn,population,core,time_s
1cb4346e,6bb13689,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.7560000419616699, 0.8680000305175781, 0.5790000557899475, 0.5830000042915344, 0.6770000457763672, 0.6690000295639038, 0.784000039100647, 0.737000048160553, 0.8540000319480896, 0.8450000286102295]","[0.7950000166893005, 0.8990000486373901, 0.6850000619888306, 0.6430000066757202, 0.7890000343322754, 0.7190000414848328, 0.8330000638961792, 0.8250000476837158, 0.9030000567436218, 0.8820000290870667]",0.735200047492981,0.7973000407218933,0.5652,0.5657,0.5657,0.5657,"[0.219, 0.773, 0.401, 0.321, 0.577, 0.842, 0.435, 0.536, 0.74, 0.813]",average@0.80@label,average,0.8,label,0.0037575104168081474,0.031367961195542735,0.037048806594658874,0.45883899366381503,0.4479105186222885,0.02107620950688663,0.7111102873581365,0.7446786658443258,0.9082029351779309,0.7168476786545886,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.6
1cb4346e,748f5653,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.7560000419616699, 0.8680000305175781, 0.5790000557899475, 0.5830000042915344, 0.6770000457763672, 0.6690000295639038, 0.784000039100647, 0.737000048160553, 0.8540000319480896, 0.8450000286102295]","[0.8290000557899475, 0.9010000228881836, 0.6820000410079956, 0.6470000147819519, 0.7520000338554382, 0.7220000624656677, 0.8270000219345093, 0.8160000443458557, 0.8960000276565552, 0.8860000371932983]",0.735200047492981,0.7958000898361206,0.5588,0.5583,0.5583,0.5583,"[0.202, 0.723, 0.395, 0.281, 0.52, 0.873, 0.491, 0.513, 0.762, 0.823]",average@0.80@label,average,0.8,label,0.003685390660662967,0.03115991972369067,0.039405386273834234,0.45570408198618745,0.4500358047502981,0.02000941660532662,0.7112494521221456,0.743876611670438,0.9082029351779309,0.7166035177461666,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
1cb4346e,7585e4b6,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.7560000419616699, 0.8680000305175781, 0.5790000557899475, 0.5830000042915344, 0.6770000457763672, 0.6690000295639038, 0.784000039100647, 0.737000048160553, 0.8540000319480896, 0.8450000286102295]","[0.7560000419616699, 0.8840000629425049, 0.5840000510215759, 0.597000002861023, 0.6550000309944153, 0.5980000495910645, 0.7930000424385071, 0.784000039100647, 0.8740000128746033, 0.8500000238418579]",0.735200047492981,0.7375000715255737,0.7434,0.7432,0.7432,0.7432,"[0.762, 0.881, 0.591, 0.593, 0.672, 0.642, 0.8, 0.763, 0.876, 0.852]",average@0.80@label,average,0.8,label,0.00023613301814719273,8.7542713331477e-05,0.00021328654882136743,0.012323449897999288,0.9871393780061914,2.0981550919611308e-07,0.9862650637099352,0.9904251355740071,1.0000000000000007,0.7195417085620486,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.7
1cb4346e,7c8a7d13,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.7560000419616699, 0.8680000305175781, 0.5790000557899475, 0.5830000042915344, 0.6770000457763672, 0.6690000295639038, 0.784000039100647, 0.737000048160553, 0.8540000319480896, 0.8450000286102295]","[0.8110000491142273, 0.9010000228881836, 0.6840000152587891, 0.6080000400543213, 0.7830000519752502, 0.7010000348091125, 0.8170000314712524, 0.8340000510215759, 0.9170000553131104, 0.9000000357627869]",0.735200047492981,0.7956000566482544,0.5647,0.567,0.567,0.567,"[0.842, 0.788, 0.521, 0.579, 0.483, 0.592, 0.354, 0.654, 0.144, 0.713]",average@0.80@label,average,0.8,label,0.0015189030948058585,0.016989861484044372,0.021130884227955754,0.48486953976302993,0.45615813515532855,0.01933267627483571,0.7098104486902368,0.7374079614897358,0.9203444085266042,0.7167130019373151,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
1cb4346e,b68a4723,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.7560000419616699, 0.8680000305175781, 0.5790000557899475, 0.5830000042915344, 0.6770000457763672, 0.6690000295639038, 0.784000039100647, 0.737000048160553, 0.8540000319480896, 0.8450000286102295]","[0.7770000100135803, 0.8720000386238098, 0.5760000348091125, 0.5660000443458557, 0.6570000052452087, 0.675000011920929, 0.815000057220459, 0.7710000276565552, 0.8440000414848328, 0.843000054359436]",0.735200047492981,0.7396000027656555,0.741,0.7408,0.7408,0.7408,"[0.779, 0.87, 0.579, 0.571, 0.664, 0.677, 0.804, 0.759, 0.858, 0.847]",average@0.80@label,average,0.8,label,0.0002147156671582078,2.8177366877056575e-05,3.645800936787419e-06,0.008521460113597624,0.9912319461782224,5.48732078609822e-08,0.9922319931392759,0.9949062675919129,1.0000000000000007,0.719844908823244,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,17.0
1cb4346e,b894f055,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.7560000419616699, 0.8680000305175781, 0.5790000557899475, 0.5830000042915344, 0.6770000457763672, 0.6690000295639038, 0.784000039100647, 0.737000048160553, 0.8540000319480896, 0.8450000286102295]","[0.8050000667572021, 0.8960000276565552, 0.6540000438690186, 0.5840000510215759, 0.7520000338554382, 0.7490000128746033, 0.8190000653266907, 0.8030000329017639, 0.8940000534057617, 0.8540000319480896]",0.735200047492981,0.781000018119812,0.7703,0.7704,0.7704,0.7704,"[0.8, 0.899, 0.634, 0.604, 0.721, 0.724, 0.782, 0.787, 0.887, 0.866]",average@0.80@label,average,0.8,label,0.0005853014790065487,0.00012878458223662567,6.487526577219553e-05,0.020282692993713543,0.9789350366523653,3.309026905642659e-06,0.9396995642589749,0.9703856368706679,0.9812539524608385,0.718602064311247,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,17.0
1cb4346e,dd858a3f,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.7560000419616699, 0.8680000305175781, 0.5790000557899475, 0.5830000042915344, 0.6770000457763672, 0.6690000295639038, 0.784000039100647, 0.737000048160553, 0.8540000319480896, 0.8450000286102295]","[0.7550000548362732, 0.8750000596046448, 0.593000054359436, 0.609000027179718, 0.6460000276565552, 0.6070000529289246, 0.8080000281333923, 0.7850000262260437, 0.8760000467300415, 0.8240000605583191]",0.735200047492981,0.7378000020980835,0.7406,0.7414,0.7414,0.7414,"[0.759, 0.878, 0.594, 0.601, 0.662, 0.648, 0.793, 0.767, 0.873, 0.839]",average@0.80@label,average,0.8,label,0.0002523187110355984,0.00031876972866265083,0.00024306731492940457,0.011410889756824947,0.9877748130795672,1.4140898008852762e-07,0.986289726390873,0.9909062740786796,1.0000000000000007,0.7195113257377468,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
46599d7a,6bb13689,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.8080000281333923, 0.89000004529953, 0.6520000100135803, 0.5910000205039978, 0.7490000128746033, 0.7250000238418579, 0.8330000638961792, 0.8400000333786011, 0.9010000228881836, 0.8970000147819519]","[0.7950000166893005, 0.8990000486373901, 0.6850000619888306, 0.6430000066757202, 0.7890000343322754, 0.7190000414848328, 0.8330000638961792, 0.8250000476837158, 0.9030000567436218, 0.8820000290870667]",0.7886000871658325,0.7973000407218933,0.5868,0.586,0.586,0.586,"[0.254, 0.844, 0.392, 0.331, 0.622, 0.844, 0.417, 0.618, 0.75, 0.788]",average@0.80@label,average,0.8,label,0.0033556283856464647,0.030106289529484777,0.035832339480831706,0.4607928858451595,0.45008094079619926,0.01983191596267838,0.710905529711627,0.7443760565124187,0.9356156041325677,0.7167476651535662,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
46599d7a,748f5653,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.8080000281333923, 0.89000004529953, 0.6520000100135803, 0.5910000205039978, 0.7490000128746033, 0.7250000238418579, 0.8330000638961792, 0.8400000333786011, 0.9010000228881836, 0.8970000147819519]","[0.8290000557899475, 0.9010000228881836, 0.6820000410079956, 0.6470000147819519, 0.7520000338554382, 0.7220000624656677, 0.8270000219345093, 0.8160000443458557, 0.8960000276565552, 0.8860000371932983]",0.7886000871658325,0.7958000898361206,0.5785,0.5784,0.5784,0.5784,"[0.235, 0.817, 0.387, 0.29, 0.568, 0.869, 0.452, 0.598, 0.761, 0.807]",average@0.80@label,average,0.8,label,0.0040911140616943205,0.03230213445257576,0.03596613929369524,0.4570442804404219,0.4516561598151777,0.018940171936435123,0.7111020185685063,0.7435933875768208,0.9356156041325677,0.7167264662885132,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.9
46599d7a,7585e4b6,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.8080000281333923, 0.89000004529953, 0.6520000100135803, 0.5910000205039978, 0.7490000128746033, 0.7250000238418579, 0.8330000638961792, 0.8400000333786011, 0.9010000228881836, 0.8970000147819519]","[0.7560000419616699, 0.8840000629425049, 0.5840000510215759, 0.597000002861023, 0.6550000309944153, 0.5980000495910645, 0.7930000424385071, 0.784000039100647, 0.8740000128746033, 0.8500000238418579]",0.7886000871658325,0.7375000715255737,0.7735,0.7739,0.7739,0.7739,"[0.788, 0.904, 0.633, 0.609, 0.726, 0.678, 0.81, 0.815, 0.893, 0.883]",average@0.80@label,average,0.8,label,0.0004002164633327799,0.0002161554481552365,0.00021330971601987085,0.02071234092272492,0.9784555612854652,2.41616430212575e-06,0.9396995642589749,0.9696957987166663,0.9813244637532132,0.7186163608117755,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.7
46599d7a,7c8a7d13,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.8080000281333923, 0.89000004529953, 0.6520000100135803, 0.5910000205039978, 0.7490000128746033, 0.7250000238418579, 0.8330000638961792, 0.8400000333786011, 0.9010000228881836, 0.8970000147819519]","[0.8110000491142273, 0.9010000228881836, 0.6840000152587891, 0.6080000400543213, 0.7830000519752502, 0.7010000348091125, 0.8170000314712524, 0.8340000510215759, 0.9170000553131104, 0.9000000357627869]",0.7886000871658325,0.7956000566482544,0.5817,0.5841,0.5841,0.5841,"[0.836, 0.797, 0.602, 0.579, 0.444, 0.623, 0.318, 0.718, 0.214, 0.71]",average@0.80@label,average,0.8,label,0.000799669365255678,0.013488420761270582,0.016050171607776383,0.4886371192500233,0.4600330928911726,0.020991526124501378,0.7098884336563004,0.7368077966201373,0.9543764185770071,0.7173919937586627,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
46599d7a,b68a4723,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.8080000281333923, 0.89000004529953, 0.6520000100135803, 0.5910000205039978, 0.7490000128746033, 0.7250000238418579, 0.8330000638961792, 0.8400000333786011, 0.9010000228881836, 0.8970000147819519]","[0.7770000100135803, 0.8720000386238098, 0.5760000348091125, 0.5660000443458557, 0.6570000052452087, 0.675000011920929, 0.815000057220459, 0.7710000276565552, 0.8440000414848328, 0.843000054359436]",0.7886000871658325,0.7396000027656555,0.7733,0.7731,0.7731,0.7731,"[0.8, 0.897, 0.619, 0.585, 0.716, 0.716, 0.818, 0.811, 0.884, 0.885]",average@0.80@label,average,0.8,label,0.0002848281906239148,0.00020556649518434816,0.00018287096124129266,0.020273539362028286,0.9790498845344145,3.3104565075553243e-06,0.9396995642589754,0.9704030996774566,0.9812247622471841,0.7186141524705507,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.7
46599d7a,b894f055,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.8080000281333923, 0.89000004529953, 0.6520000100135803, 0.5910000205039978, 0.7490000128746033, 0.7250000238418579, 0.8330000638961792, 0.8400000333786011, 0.9010000228881836, 0.8970000147819519]","[0.8050000667572021, 0.8960000276565552, 0.6540000438690186, 0.5840000510215759, 0.7520000338554382, 0.7490000128746033, 0.8190000653266907, 0.8030000329017639, 0.8940000534057617, 0.8540000319480896]",0.7886000871658325,0.781000018119812,0.7893,0.7899,0.7899,0.7899,"[0.811, 0.895, 0.659, 0.601, 0.755, 0.743, 0.828, 0.825, 0.902, 0.88]",average@0.80@label,average,0.8,label,4.0626927167251544e-05,0.00017684702633749338,7.70496047888131e-05,0.00871782262922181,0.9909875626366433,9.117584119868242e-08,0.9922129264990032,0.9950509804807884,1.0000000000000002,0.7174945366165276,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.7
46599d7a,dd858a3f,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.8080000281333923, 0.89000004529953, 0.6520000100135803, 0.5910000205039978, 0.7490000128746033, 0.7250000238418579, 0.8330000638961792, 0.8400000333786011, 0.9010000228881836, 0.8970000147819519]","[0.7550000548362732, 0.8750000596046448, 0.593000054359436, 0.609000027179718, 0.6460000276565552, 0.6070000529289246, 0.8080000281333923, 0.7850000262260437, 0.8760000467300415, 0.8240000605583191]",0.7886000871658325,0.7378000020980835,0.7714,0.7719,0.7719,0.7719,"[0.785, 0.901, 0.621, 0.617, 0.716, 0.681, 0.811, 0.815, 0.89, 0.882]",average@0.80@label,average,0.8,label,0.000299241646894292,0.00011325568282936517,5.379115864185606e-05,0.019491930677741787,0.9800389582512522,2.822582640693095e-06,0.9396995642589754,0.9702345945701848,0.981731990683813,0.7183335415642734,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.7
6bb13689,748f5653,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.7950000166893005, 0.8990000486373901, 0.6850000619888306, 0.6430000066757202, 0.7890000343322754, 0.7190000414848328, 0.8330000638961792, 0.8250000476837158, 0.9030000567436218, 0.8820000290870667]","[0.8290000557899475, 0.9010000228881836, 0.6820000410079956, 0.6470000147819519, 0.7520000338554382, 0.7220000624656677, 0.8270000219345093, 0.8160000443458557, 0.8960000276565552, 0.8860000371932983]",0.7973000407218933,0.7958000898361206,0.7996,0.7992,0.7992,0.7992,"[0.809, 0.898, 0.691, 0.641, 0.777, 0.731, 0.829, 0.82, 0.904, 0.892]",average@0.80@label,average,0.8,label,0.0001781237273040326,0.0002077606200297642,2.0556881602600175e-05,0.009171994247352109,0.9904214320114832,1.3251222826368884e-07,0.9915706682173194,0.9948146705879672,1.0000000000000004,0.7177592753931992,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.8
6bb13689,7585e4b6,0_1_2_3_4_5_6_7_8_9,0_1_2_3_4_5_6_7_8_9,"[0.7950000166893005, 0.8990000486373901, 0.6850000619888306, 0.6430000066757202, 0.7890000343322754, 0.7190000414848328, 0.8330000638961792, 0.8250000476837158, 0.9030000567436218, 0.8820000290870667]","[0.7560000419616699, 0.8840000629425049, 0.5840000510215759, 0.597000002861023, 0.6550000309944153, 0.5980000495910645, 0.7930000424385071, 0.784000039100647, 0.8740000128746033, 0.8500000238418579]",0.7973000407218933,0.7375000715255737,0.5795,0.5801,0.5801,0.5801,"[0.223, 0.783, 0.382, 0.375, 0.592, 0.806, 0.479, 0.6, 0.753, 0.808]",average@0.80@label,average,0.8,label,0.0036750384304052057,0.02974461757687796,0.03624437787522068,0.4699713200899005,0.43999321564134003,0.020371430386255426,0.710837549025607,0.7446200654151433,0.9082029351779309,0.7168733711801694,21,globa_v2,runs_exp2d/seed0/permute/gen_10,runs_ssl/simsiam_e50_seed0/backbone_e9.pth.tar,16.6
